,法学部,経済学部,A群（思想文化）,B群（歴史文化_日本史学）,C群（歴史文化_東洋史学）,D群（歴史文化_西洋史学）,E群（歴史文化_考古学）,F群（歴史文化_美術史学）,G群（言語文化）,H群（心理学）,I群（社会心理学）,J群（社会学）,基礎教育学,比較教育社会学,教育実践・政策学,教育心理学,身体教育学,薬学部,医学,健康総合科学,超域文化科学,地域文化研究,総合社会科学,数理自然科学,物質基礎科学,統合生命科学,認知行動科学,Ａ 群,Ｂ 群,教養学科国際日本研究コース,学際科学科国際環境学コース,生命化学・工学,応用生物学,森林生物科学,水圏生物科学,動物生命システム科学,生物素材化学,緑地環境学,森林環境資源科学,木質構造科学,生物・環境工学,農業・資源経済学,フィールド科学,国際開発農学,獣医学課程獣医学,社会基盤学Ａ（設計・技術戦略）,社会基盤学Ｂ（政策・計画）社会基盤学Ｃ,社会基盤学Ｃ（国際プロジェクト）,建築学,都市環境工学（環境共生・国際公共衛生・水・環境ﾊﾞｲｵ）,都市計画（都市と地域の分析・計画・ﾃﾞｻﾞｲﾝ）,機械工学A（ﾃﾞｻﾞｲﾝ・ｴﾈﾙｷﾞｰ・ﾀﾞｲﾅﾐｸｽ）,機械工学B,航空宇宙学,精密工学,電子情報工学,電気電子工学,応用物理・物理工学,計数工学・数理/ｼｽﾃﾑ情報,マテリアル工学A,マテリアル工学B,マテリアル工学C (ﾅﾉ・機能ﾏﾃﾘｱﾙ）,応用化学,化学システム工学,化学生命工学,システム創成A,システム創成B,システム創成C,数学,情報科学,物理学,天文学,地球惑星物理学,地球惑星環境学,化学,生物化学,生物情報科学,生物学
0,74.66820915915616,73.53972308746044,70.76987286491371,0.0,70.2698646250276,69.80655208582675,77.94894207740525,70.08423365650819,72.18565650619554,81.3588988511107,75.73835233290289,75.67396425903888,70.47817287914324,77.32028861125109,79.52721874973292,78.91800278085535,0,70.1226235845777,75.54498565545806,72.6443957289303,80.73425938689392,74.74620274183702,79.01800865460235,79.44452459550857,78.2349065736826,76.61760074470962,83.95676805030591,74.20830939739707,76.92344585979713,0,0,70.39723588997823,67.0125340179388,0.0,75.65599855081587,83.67657752594756,75.98214769215281,84.47293445627265,71.12416195927061,78.29030549761072,0.0,78.20953110452113,81.82944659943816,80.59406638787183,67.4590832752988,75.35635777953239,73.58297372862697,81.00010591169297,75.16373225903496,76.35777885123615,77.40955732497368,74.1143933561425,77.5509228387694,73.14959245228351,77.95288478262495,72.52922797864015,77.72101002678188,81.97666601925103,75.26942721740636,68.54333647714255,68.99375920166459,74.32978495765906,74.32652435185301,73.95131611262485,73.79405418593815,69.11151588186395,79.23109190914941,75.99787147316707,0,0,0,0,0,74.81136923960841,76.21756794449404,76.37914935276335,79.37572283476428,0
1,75.27803955907476,74.28394091915139,72.6117572545101,66.13726622289235,0.0,75.56998219864877,70.82982472561638,74.76432696507072,71.98586012484391,81.4689889062063,73.36591893981996,78.8178711881084,71.30999798821016,80.56883813622034,73.53159359035853,80.29883997054846,0,69.81373589137414,75.42249535497216,0.0,81.48791807938395,75.43686144540442,75.60241245346116,79.13001038743933,75.69996550427807,75.17042061529804,76.99728423727913,78.61275613428595,79.17652291118736,0,0,73.12068541797532,71.35646895846806,66.64075890911097,75.57859034181166,86.35844423444848,76.16023516084104,77.84347771726883,70.38630038200692,83.00723411104366,70.82104966324191,76.69299710585186,74.58163337376064,81.04660603336852,72.95936952827212,71.99384866151583,76.63109239617256,78.71899660830732,76.74531012466963,77.64494176632246,76.58572202222797,75.85866228368504,76.88390710702389,70.73276871102425,75.15308813402305,72.14796337332315,75.82313849536203,82.34675612809693,73.62570859374723,69.28049184821428,69.00947110149576,77.19736527238354,73.71708314560526,73.14043589438593,77.04900463608843,68.76864633119864,77.50806098929222,79.50595180597016,0,0,0,0,0,78.13822019062876,78.1999175669931,78.05281515046232,78.11715357120569,0
2,74.75843905131275,73.9670091388164,72.3568435964811,58.21546380354372,0.0,71.354684611473,67.17929804663368,72.32461844608578,71.16476838472096,84.21447837578171,70.02592419104506,77.31649265005377,72.19507494599668,76.22580212723761,78.3925859289073,80.1893404239314,0,71.04410254776523,75.58163494808495,71.263321160809,79.83120894170169,74.9704040088201,77.70562507725747,87.07184110320617,77.61080255001306,74.34180369909892,81.55579563126818,80.05677530679905,78.42627186972553,0,0,71.21004245103745,71.83146054214642,0.0,74.09473270680964,82.89942036306702,73.15740806927425,80.83988553560555,78.67363691395224,82.11031786454498,71.98809281575116,76.22318066561283,76.3226674280946,80.22872577768904,73.41465113901445,73.29548383373262,73.70862670525749,75.27694819938195,76.21597416245724,78.36264395894122,74.44996400083481,74.14599494410258,76.77147204260834,73.9382980238556,78.44003064687432,71.81723042214128,77.43094066764453,82.45707408755582,76.6108153585962,68.23902160629684,72.45532301860815,76.30649468374153,72.98790254124788,74.8223060719113,76.35962836944789,69.54573087176189,77.831031574667,78.03919443165293,0,0,0,0,0,80.4646634323666,78.19483890244179,78.61285839374632,79.84305804220602,0
3,75.54258377248998,74.5045664937352,71.07682533401362,73.7611559756762,0.0,68.950074851839,71.49594559462315,72.46007654795639,72.64151076981054,80.4873157026228,73.32414940709168,81.70962267258864,76.4754011768167,83.35460560259757,74.09683386225495,77.93321322082905,0,70.25200599497494,75.18549166182997,73.77286081895254,80.77213414953164,73.77798292090131,78.08778542760908,80.9988007597122,74.24705104125499,73.19991561166881,84.14779762336592,78.82130963659093,78.79986923970046,0,0,71.17295596829105,75.48355281956991,69.87823864468469,75.10574270969025,80.22836551793364,75.8685127540814,82.30916232593032,82.91660259419871,79.05050107649022,69.76064078324308,76.08782399490745,74.96896173361355,82.66642971922563,75.94579555477598,78.43169463896422,76.5182390197737,73.88987947280259,73.08520442476222,79.61956796410006,71.15545100613895,75.31461559538175,78.70489513153369,75.28977288824852,78.80246924233815,70.88506756627744,76.9057865782637,82.4004223030915,78.67973257529103,74.47458043623806,69.43406309337401,73.22479799598652,73.64939750952983,72.62096151890664,73.28571452202596,68.50101216751867,75.11924026562484,77.24427441518756,0,0,0,0,0,85.98577996954509,77.80303012661135,78.86422501264681,79.48567336525797,0
4,74.84822412341576,74.44584250897616,72.93936004113608,0.0,0.0,77.42814728332488,75.55512647058342,73.25630371118787,72.91341479472655,84.80616138408672,70.51766738263875,78.28621075290842,70.31642943818028,77.79702864445325,75.68291052444945,81.88080307373704,0,71.58954257469726,77.14541751937372,74.54554983020203,79.82816375069416,75.59934880567744,75.44147124441392,87.15034486774067,76.59213867703079,73.60826962812162,77.07821411953259,74.61313028038005,81.3665770556316,0,0,71.23596130174033,67.12694356472943,0.0,71.43584844687128,82.45868139202756,73.90963332875204,78.61581289255058,73.65271301149463,77.08587368139244,69.63792259969921,77.04542535257272,80.10631544856037,82.63611769165628,70.29297820501951,69.64750444890618,75.27033022778878,75.44598512005471,76.2205970595299,75.61057394048056,75.87061828426737,74.53377880276588,78.09185216672576,73.62028489783,77.23609010927076,71.25098604520615,77.40217896335116,84.08938681879248,77.72202411825504,69.93300656552616,70.43160903771111,75.71964365055844,74.99312536877868,74.31470437817158,76.25717310544562,68.34817148813123,76.36579933475483,79.04485722645202,0,0,0,0,0,81.68644733347969,77.63095244711316,77.1877908508997,76.14950433024002,0
5,74.32060363679845,75.28059746579183,72.25234906036235,73.35957199474554,0.0,67.83849801007257,0.0,70.71979913331312,69.04754177049018,78.13936050443833,71.86606100297277,78.06111899240062,76.58283715925552,76.91481565904441,74.30213089076781,77.31686887899731,0,71.67044584575419,73.2049279595134,70.54667475659878,80.08385091470237,71.87827202309398,77.69437079812428,77.2696711176869,75.93416299248776,73.56299518979496,78.48158773566686,76.28082692112977,76.32407956364926,0,0,71.06957618509803,69.08328862600449,67.6770436677336,72.82654190438022,83.86041445912251,71.54589301990221,80.52711112181132,89.61787428203138,76.10850078465887,0.0,76.72752949783404,72.90696025751598,81.35068623912218,71.94989028270582,75.00421357444871,76.22481095497534,74.98688478902763,76.52584070110227,79.85747373386549,78.68051366851232,74.12838312569338,79.57710971673093,74.4485276463277,78.87591599581334,71.42658029773257,77.80359417947545,82.4530583495338,76.15309083979864,68.40168323841303,72.19469289491202,74.2182759751214,74.84391826347391,75.16541274176846,72.43285596998881,69.46071557756775,77.20586027637606,79.18383093634884,0,0,0,0,0,80.87640646498953,76.31763215923326,80.38085873891545,76.93899051573855,0
6,74.58439613947256,73.57497853728778,68.97969490507249,75.97846749351247,0.0,0.0,0.0,71.77609899899332,70.29169866914806,82.79607072044607,74.04141946043501,78.30307605532332,76.58258485395835,77.01162344442687,77.79226518648593,78.93753421450172,0,73.14839685625796,74.26408013686597,69.13875387541933,80.00024491207648,74.94323693200363,79.3502929170383,77.15485854176441,77.1959797764467,72.00564885269738,81.55652858338252,76.06076970745713,80.87134769717792,0,0,71.46638428096357,0.0,0.0,79.27306459241342,83.83383281482523,73.89424664253639,77.9261096985951,76.75449770951255,79.3722340032232,70.34395912550573,77.25979369454164,74.08912409558883,80.11458291439891,71.19164861372958,72.88195478573253,75.49371941863477,77.7287292193127,78.12361940852874,78.3642344797045,75.72980976785627,76.4646401969125,77.90563992937074,75.42097195448383,77.70418454459045,70.61520142899106,74.9315638052489,83.18764576598679,73.80751128753084,73.81374875440623,70.93044062528321,74.30550528851435,71.20175765291621,73.85358369989468,75.70189591033031,69.18292236501024,75.44390253246216,78.89691119727578,0,0,0,0,0,82.80285271158608,77.81584773740684,79.2337915436073,78.2584004299938,0
7,75.08713132033344,73.88085212763725,69.30030105139295,72.61040404961275,0.0,77.0389660594895,71.20061593877561,70.0677571243319,72.04053779207385,84.97104509426751,71.7265774346854,78.77499979777318,69.40421623528049,78.56808629670165,75.31011007735675,78.52191635401626,0,70.90873796325569,77.79127679342318,72.48024734108469,80.13891861910541,74.9579781915668,78.73783740237675,78.31710464835594,77.72049327531647,72.40222511303156,82.77879055892899,77.74598426143757,79.5035301926251,0,0,69.27399694409709,71.44817339823976,70.79894308806968,75.16435771528904,80.51095896878125,77.17577776084207,80.18003474923802,76.15920316353454,78.4869558882188,72.11312940895951,75.9078901150834,73.83593147465498,83.59858615503002,70.96531667419455,72.39715379294545,76.8190965488699,79.13417773895486,75.38892888331071,80.38781495047638,74.7966474401293,74.60967587981725,76.40602031606353,75.36866996837652,76.18976286781712,71.88094914864404,75.68873994558533,82.95679161725114,76.57058291936185,66.56893363219281,69.06462448183149,75.73998549483125,75.30497910714224,72.62409802294735,74.11131510589752,66.2869481116429,78.87958594355237,79.1715229880019,0,0,0,0,0,79.40848108487845,78.33376781627105,76.19423709410597,80.56648974684394,0
8,74.85067638403926,73.96788260567806,72.20658489530435,68.53208566930988,0.0,0.0,0.0,72.39288681579971,71.53194005593205,85.0959342290962,75.32994349889255,78.60391489816105,77.1042231722305,79.82432337439671,75.61697716518768,80.26405455132694,0,72.23944247353481,75.21141496445827,76.2455488286376,80.60508648683147,72.71397533761552,77.02696814659569,79.38135886744504,77.58779047377791,69.92929664116554,83.47779836700823,79.5769203605481,77.36712070175798,0,0,70.58625150685823,68.83955182478542,0.0,74.06998111085714,81.34327011755681,73.13658578072479,80.47646888217011,76.04476235370863,79.47814511370738,71.27211646737439,78.27565398396044,74.7839118220937,82.35407443908338,69.60132514864367,73.41746227921247,74.434878691794,78.287396634979,75.4475212113087,78.19576764077972,75.0649664275442,74.14031383046404,76.1573649399396,75.32717892755366,75.56352883632576,72.22428650398105,78.6037344349995,83.54685591188091,76.94224353182393,68.85885805917799,71.02262570217945,76.99552998472399,74.69740167064809,75.66348493894891,75.07129300277167,68.58272768444009,77.3474467259588,78.30275329151219,0,0,0,0,0,81.76222990789643,74.76388674052765,75.3028160417624,77.7952160441701,0
9,75.3969768348697,72.91392588381689,70.74148219996971,69.91319379696867,0.0,65.33087184133204,0.0,72.49068003380366,71.22004631444001,81.22143235351197,74.16417277680918,78.07443130298965,72.90086930974066,77.2053499875607,76.06021001362134,79.84216295420975,0,69.64860094064507,75.12078737415966,74.77872051496924,81.95540555037243,72.57553851818639,76.9094623980631,83.03331214561464,74.4906903750686,71.95354898959818,80.06747397792219,77.88456960771633,79.11385056301037,0,0,72.7829924334745,74.46852121269788,71.48429075035014,75.4686944689266,84.61077579205873,70.72474167754582,83.18516635202747,84.38706881997379,81.75060129906122,67.55045002862539,75.677895017913,74.09389561733107,79.50976732515605,68.968480764321,74.47099506528032,67.856616991839,75.1287687681874,77.16824073906531,80.020243096819,77.44489657134002,75.18939306306237,77.13903542019521,72.63228998637912,76.0982169301113,71.75151564368402,75.55847460681782,83.31568326205891,76.78236101394324,70.96405810462792,71.40754406306658,75.24987399492633,72.37238616196692,73.04712053134512,75.55286971308072,69.51292300761763,78.72657373818573,78.10044763961831,0,0,0,0,0,80.7806420125694,75.99314449883902,77.0927137214491,80.63138044718985,0
